abstained,answer,answer_em,answer_f1,branch,candidate_ids,citation_support_fraction,citation_validity,citation_verification_passed,context_chars,context_ids,context_routes,context_signals,embedding_index_cost_usd_once,embedding_index_input_tokens_once,end_to_end_ms,fallback,generation_error,generation_ms,generator_completion_tokens,generator_cost_usd,generator_model,generator_prompt_tokens,index_ms_once,language,mrr_10_candidates,mrr_10_context,ndcg_10_candidates,ndcg_10_context,online_cost_usd,query,query_id,recall_candidate_k,recall_context_k,references,regeneration_count,rerank_ms,reranker_cost_usd,reranker_details,reranker_error,reranker_input_tokens,reranker_output_tokens,reranker_requested_model,reranker_resolved_model,retrieval_cost_usd,retrieval_input_tokens,retrieval_ms,retry_count,run_kind,source_contains_gold,split,verification_checks,verification_cost_usd,verification_input_tokens,verification_ms,verification_output_tokens,wrong_answer
False,,,,S,xquad-tr-676f15c5743e|xquad-tr-54ad3394fb35|xquad-tr-cc3cff2b6711|xquad-tr-8849e9f42f01|xquad-tr-d3201e523e0b|xquad-tr-fc07a484dfcc|xquad-tr-3549ea4088fa|xquad-tr-02b48bacfd77|xquad-tr-1955dfb7dcf8|xquad-tr-1205a55bc8be|xquad-tr-515e520983bf|xquad-tr-cf9d3c41c0ee|xquad-tr-0d54e1458a4d|xquad-tr-1b252cecccf1|xquad-tr-5d6c794a5589|xquad-tr-c2757e065d82|xquad-tr-c2d7b0c4ce20|xquad-tr-2b81f10d1c9b|xquad-tr-391129eff6d9|xquad-tr-f3073d3cd894,,,,4324,xquad-tr-676f15c5743e|xquad-tr-2b81f10d1c9b|xquad-tr-02b48bacfd77|xquad-tr-fc07a484dfcc|xquad-tr-515e520983bf,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1726.6358339984436,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.001119544,Uzaklaştırılan takımın ne zaman dönmesi programlanmıştır?,xquad-tr-5706149552bb891400689884,1.0,1.0,2018,0,594.2250840016641,0.0011193840000000002,"{""strategy"":""permutation_ensemble"",""permutations"":3,""scores"":{""xquad-tr-676f15c5743e"":0.8866666666666667,""xquad-tr-2b81f10d1c9b"":0.2833333333333333,""xquad-tr-02b48bacfd77"":0.11333333333333334,""xquad-tr-fc07a484dfcc"":0.06666666666666667,""xquad-tr-515e520983bf"":0.06,""xquad-tr-391129eff6d9"":0.049999999999999996,""xquad-tr-5d6c794a5589"":0.04666666666666667,""xquad-tr-1b252cecccf1"":0.043333333333333335,""xquad-tr-c2757e065d82"":0.04,""xquad-tr-8849e9f42f01"":0.03666666666666667,""xquad-tr-1955dfb7dcf8"":0.03666666666666667,""xquad-tr-c2d7b0c4ce20"":0.03666666666666667,""xquad-tr-cc3cff2b6711"":0.03333333333333333,""xquad-tr-d3201e523e0b"":0.03333333333333333,""xquad-tr-cf9d3c41c0ee"":0.03333333333333333,""xquad-tr-0d54e1458a4d"":0.03333333333333333,""xquad-tr-54ad3394fb35"":0.02666666666666667,""xquad-tr-1205a55bc8be"":0.02666666666666667,""xquad-tr-f3073d3cd894"":0.02666666666666667,""xquad-tr-3549ea4088fa"":0.023333333333333334}}",,26652,1122,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.6e-07,16,1132.4107499967795,0,real,True,test,,0.0,0,0.0,0,False
False,,,,S,xquad-tr-3ecd8572f796|xquad-tr-56eda5522458|xquad-tr-c53f1075698c|xquad-tr-da0a49ac3dbf|xquad-tr-34fa99e66bd1|xquad-tr-3a955860c4e0|xquad-tr-96ffd1240bc7|xquad-tr-193e3666bbf5|xquad-tr-50e788dec56f|xquad-tr-1955dfb7dcf8|xquad-tr-3ec52ccce002|xquad-tr-85c71e54c978|xquad-tr-e45932b173af|xquad-tr-b0a07a94d027|xquad-tr-e4de0bd829f8|xquad-tr-13344c31f203|xquad-tr-2d053c371ab3|xquad-tr-199a59f3dea6|xquad-tr-2096d87118ed|xquad-tr-3dcc3bbc2c25,,,,3830,xquad-tr-3ecd8572f796|xquad-tr-b0a07a94d027|xquad-tr-56eda5522458|xquad-tr-199a59f3dea6|xquad-tr-da0a49ac3dbf,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1124.636583015672,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.001116742,NTL'nin hizmetleri adını ne olarak değiştirdi?,xquad-tr-57096b66200fba1400367faa,1.0,1.0,Virgin Media,0,561.5157080028439,0.001116612,"{""strategy"":""permutation_ensemble"",""permutations"":3,""scores"":{""xquad-tr-3ecd8572f796"":0.96,""xquad-tr-b0a07a94d027"":0.2833333333333333,""xquad-tr-56eda5522458"":0.19000000000000003,""xquad-tr-199a59f3dea6"":0.17666666666666667,""xquad-tr-da0a49ac3dbf"":0.08666666666666667,""xquad-tr-2096d87118ed"":0.08666666666666667,""xquad-tr-34fa99e66bd1"":0.06333333333333334,""xquad-tr-2d053c371ab3"":0.05666666666666667,""xquad-tr-3dcc3bbc2c25"":0.056666666666666664,""xquad-tr-85c71e54c978"":0.049999999999999996,""xquad-tr-193e3666bbf5"":0.043333333333333335,""xquad-tr-3a955860c4e0"":0.04,""xquad-tr-13344c31f203"":0.04,""xquad-tr-1955dfb7dcf8"":0.036666666666666674,""xquad-tr-c53f1075698c"":0.03666666666666667,""xquad-tr-e45932b173af"":0.03666666666666667,""xquad-tr-96ffd1240bc7"":0.03333333333333333,""xquad-tr-e4de0bd829f8"":0.03333333333333333,""xquad-tr-3ec52ccce002"":0.03,""xquad-tr-50e788dec56f"":0.02666666666666667}}",,26586,1122,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.3e-07,13,563.120875012828,0,real,True,test,,0.0,0,0.0,0,False
False,,,,S,xquad-tr-78921f103805|xquad-tr-3ecd8572f796|xquad-tr-47af34496cb9|xquad-tr-6aaf26e70f3b|xquad-tr-94078d72dd6e|xquad-tr-c7f949af8938|xquad-tr-4ce3b039da5b|xquad-tr-56eda5522458|xquad-tr-13344c31f203|xquad-tr-0cec58654d5a|xquad-tr-1b0c70acfbe4|xquad-tr-e45932b173af|xquad-tr-340f1c764a20|xquad-tr-a331d4542806|xquad-tr-da0a49ac3dbf|xquad-tr-c53f1075698c|xquad-tr-c14d2247c505|xquad-tr-9683af0ea7d1|xquad-tr-515e520983bf|xquad-tr-1205a55bc8be,,,,4268,xquad-tr-78921f103805|xquad-tr-1205a55bc8be|xquad-tr-13344c31f203|xquad-tr-3ecd8572f796|xquad-tr-6aaf26e70f3b,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1045.7115430035628,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.001241174,Hangi şirket BSkyB ile yüksek mahkeme davalarını sonlandırmayı kabul etmiştir?,xquad-tr-57097d63ed30961900e841fe,1.0,1.0,Virgin Media,0,520.9177090000594,0.0012409740000000002,"{""strategy"":""permutation_ensemble"",""permutations"":3,""scores"":{""xquad-tr-78921f103805"":0.94,""xquad-tr-1205a55bc8be"":0.32333333333333336,""xquad-tr-13344c31f203"":0.25333333333333335,""xquad-tr-3ecd8572f796"":0.09333333333333334,""xquad-tr-6aaf26e70f3b"":0.07666666666666666,""xquad-tr-340f1c764a20"":0.056666666666666664,""xquad-tr-c7f949af8938"":0.05333333333333334,""xquad-tr-a331d4542806"":0.04666666666666667,""xquad-tr-da0a49ac3dbf"":0.04666666666666667,""xquad-tr-4ce3b039da5b"":0.043333333333333335,""xquad-tr-c14d2247c505"":0.043333333333333335,""xquad-tr-0cec58654d5a"":0.03333333333333333,""xquad-tr-47af34496cb9"":0.03,""xquad-tr-56eda5522458"":0.03,""xquad-tr-1b0c70acfbe4"":0.03,""xquad-tr-94078d72dd6e"":0.02666666666666667,""xquad-tr-9683af0ea7d1"":0.02666666666666667,""xquad-tr-515e520983bf"":0.02666666666666667,""xquad-tr-e45932b173af"":0.023333333333333334,""xquad-tr-c53f1075698c"":0.023333333333333334}}",,29547,1122,typesafe/jev-1.13,typesafe/jev-1.13-20260917,2e-07,20,524.7938340035034,0,real,True,test,,0.0,0,0.0,0,False
False,,,,S,xquad-tr-78921f103805|xquad-tr-3ecd8572f796|xquad-tr-c7f949af8938|xquad-tr-47af34496cb9|xquad-tr-94078d72dd6e|xquad-tr-56eda5522458|xquad-tr-13344c31f203|xquad-tr-1b0c70acfbe4|xquad-tr-0cec58654d5a|xquad-tr-e45932b173af|xquad-tr-c53f1075698c|xquad-tr-da0a49ac3dbf|xquad-tr-1205a55bc8be|xquad-tr-340f1c764a20|xquad-tr-a331d4542806|xquad-tr-c14d2247c505|xquad-tr-515e520983bf|xquad-tr-bc6c7ad63735|xquad-tr-9683af0ea7d1|xquad-tr-3ef5f57c6f4b,,,,5072,xquad-tr-78921f103805|xquad-tr-bc6c7ad63735|xquad-tr-1205a55bc8be|xquad-tr-da0a49ac3dbf|xquad-tr-e45932b173af,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,967.6207500160672,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.001256032,Hangi şirket Virgin Media ile yüksek mahkeme davalarını sonlandırmayı kabul etmiştir?,xquad-tr-57097d63ed30961900e841ff,1.0,1.0,BSkyB,0,550.4905420093564,0.001255842,"{""strategy"":""permutation_ensemble"",""permutations"":3,""scores"":{""xquad-tr-78921f103805"":0.9066666666666666,""xquad-tr-bc6c7ad63735"":0.5299999999999999,""xquad-tr-1205a55bc8be"":0.3066666666666667,""xquad-tr-da0a49ac3dbf"":0.20333333333333334,""xquad-tr-e45932b173af"":0.18666666666666665,""xquad-tr-0cec58654d5a"":0.17333333333333334,""xquad-tr-3ecd8572f796"":0.14,""xquad-tr-9683af0ea7d1"":0.11666666666666665,""xquad-tr-47af34496cb9"":0.09999999999999999,""xquad-tr-340f1c764a20"":0.06666666666666667,""xquad-tr-c14d2247c505"":0.06666666666666667,""xquad-tr-a331d4542806"":0.043333333333333335,""xquad-tr-3ef5f57c6f4b"":0.04,""xquad-tr-13344c31f203"":0.03666666666666667,""xquad-tr-1b0c70acfbe4"":0.03,""xquad-tr-515e520983bf"":0.03,""xquad-tr-c7f949af8938"":0.02666666666666667,""xquad-tr-56eda5522458"":0.023333333333333334,""xquad-tr-c53f1075698c"":0.02,""xquad-tr-94078d72dd6e"":0.016666666666666666}}",,29901,1122,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.9e-07,19,417.13020800671075,0,real,True,test,,0.0,0,0.0,0,False
False,,,,S,xquad-tr-78921f103805|xquad-tr-13344c31f203|xquad-tr-af15e409c657|xquad-tr-c7f949af8938|xquad-tr-47af34496cb9|xquad-tr-bc6c7ad63735|xquad-tr-5049f29404c9|xquad-tr-61d21e7047fd|xquad-tr-b0a07a94d027|xquad-tr-53b89d614d63|xquad-tr-1205a55bc8be|xquad-tr-6fea66e18af0|xquad-tr-dfff3315b967|xquad-tr-7c4b2b204ded|xquad-tr-0395d7cf3439|xquad-tr-5d57febd31d2|xquad-tr-717a8e567f6e|xquad-tr-1005ea8ca58f|xquad-tr-2d75b44c21c1|xquad-tr-36478d7e8467,,,,5928,xquad-tr-78921f103805|xquad-tr-13344c31f203|xquad-tr-47af34496cb9|xquad-tr-b0a07a94d027|xquad-tr-0395d7cf3439,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1096.3297089911066,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.001303086,Yüksek mahkeme davaları ne hakkında yürütülüyordu?,xquad-tr-57097d63ed30961900e84200,1.0,1.0,temel kanallarınının,0,652.364541994757,0.001302966,"{""strategy"":""permutation_ensemble"",""permutations"":3,""scores"":{""xquad-tr-78921f103805"":0.86,""xquad-tr-13344c31f203"":0.5866666666666667,""xquad-tr-47af34496cb9"":0.29,""xquad-tr-b0a07a94d027"":0.2833333333333333,""xquad-tr-0395d7cf3439"":0.2833333333333333,""xquad-tr-36478d7e8467"":0.28,""xquad-tr-2d75b44c21c1"":0.17999999999999997,""xquad-tr-7c4b2b204ded"":0.16666666666666666,""xquad-tr-5049f29404c9"":0.15333333333333335,""xquad-tr-c7f949af8938"":0.10333333333333333,""xquad-tr-1205a55bc8be"":0.09999999999999999,""xquad-tr-61d21e7047fd"":0.09666666666666666,""xquad-tr-53b89d614d63"":0.09333333333333332,""xquad-tr-af15e409c657"":0.08333333333333333,""xquad-tr-6fea66e18af0"":0.07,""xquad-tr-bc6c7ad63735"":0.056666666666666664,""xquad-tr-dfff3315b967"":0.049999999999999996,""xquad-tr-5d57febd31d2"":0.043333333333333335,""xquad-tr-717a8e567f6e"":0.03666666666666667,""xquad-tr-1005ea8ca58f"":0.03666666666666667}}",,31023,1122,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.2e-07,12,443.9651669963496,0,real,True,test,,0.0,0,0.0,0,False
False,,,,S,xquad-tr-84c0e5879b5d|xquad-tr-94078d72dd6e|xquad-tr-4ce3b039da5b|xquad-tr-496fa29a1810|xquad-tr-c84dc45a4483|xquad-tr-817b27790c90|xquad-tr-9ee2454dedcd|xquad-tr-4de586fed59c|xquad-tr-e0108bebbd24|xquad-tr-c8b68ce4b8fd|xquad-tr-ec8b393a2f7b|xquad-tr-4a841f83d10a|xquad-tr-1b0c70acfbe4|xquad-tr-4f05dd05be91|xquad-tr-0829db2785c8|xquad-tr-6b70e4d40c90|xquad-tr-61d21e7047fd|xquad-tr-172516aff4b2|xquad-tr-40d527d5f0af|xquad-tr-00131885f61f,,,,3753,xquad-tr-84c0e5879b5d|xquad-tr-4a841f83d10a|xquad-tr-496fa29a1810|xquad-tr-94078d72dd6e|xquad-tr-ec8b393a2f7b,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1470.1159999967786,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.001196298,Melbourne'ün işçi sınıfı banliyölerinde hangi siyasi parti en güçlüdür?,xquad-tr-570d28bdb3d812140066d4a3,1.0,1.0,Avustralya İşçi Partisi,0,1019.2196249990957,0.001196118,"{""strategy"":""permutation_ensemble"",""permutations"":3,""scores"":{""xquad-tr-84c0e5879b5d"":0.9700000000000001,""xquad-tr-4a841f83d10a"":0.3166666666666667,""xquad-tr-496fa29a1810"":0.21,""xquad-tr-94078d72dd6e"":0.14666666666666667,""xquad-tr-ec8b393a2f7b"":0.11666666666666668,""xquad-tr-1b0c70acfbe4"":0.05666666666666667,""xquad-tr-6b70e4d40c90"":0.04,""xquad-tr-172516aff4b2"":0.03666666666666667,""xquad-tr-c84dc45a4483"":0.03,""xquad-tr-0829db2785c8"":0.03,""xquad-tr-9ee2454dedcd"":0.02666666666666667,""xquad-tr-817b27790c90"":0.023333333333333334,""xquad-tr-e0108bebbd24"":0.023333333333333334,""xquad-tr-c8b68ce4b8fd"":0.023333333333333334,""xquad-tr-40d527d5f0af"":0.023333333333333334,""xquad-tr-4ce3b039da5b"":0.02,""xquad-tr-4f05dd05be91"":0.02,""xquad-tr-00131885f61f"":0.02,""xquad-tr-4de586fed59c"":0.016666666666666666,""xquad-tr-61d21e7047fd"":0.016666666666666666}}",,28479,1122,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.8e-07,18,450.89637499768287,0,real,True,test,,0.0,0,0.0,0,False
False,,,,S,xquad-tr-84c0e5879b5d|xquad-tr-4ce3b039da5b|xquad-tr-817b27790c90|xquad-tr-94078d72dd6e|xquad-tr-c8b68ce4b8fd|xquad-tr-95526a3d3722|xquad-tr-5e639bf17208|xquad-tr-c84dc45a4483|xquad-tr-ec8b393a2f7b|xquad-tr-33a85f292858|xquad-tr-4f05dd05be91|xquad-tr-4de586fed59c|xquad-tr-32f9b3f9058f|xquad-tr-61d21e7047fd|xquad-tr-172516aff4b2|xquad-tr-4a841f83d10a|xquad-tr-ffe52435c3c7|xquad-tr-3dcc3bbc2c25|xquad-tr-b2be6da0eb69|xquad-tr-3ef5f57c6f4b,,,,6000,xquad-tr-84c0e5879b5d|xquad-tr-c8b68ce4b8fd|xquad-tr-ffe52435c3c7|xquad-tr-c84dc45a4483|xquad-tr-61d21e7047fd,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1453.5787500062725,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.0012005720000000002,Melbourne'ün varlıklı bölgelerinde hangi siyasi parti en güçlüdür?,xquad-tr-570d28bdb3d812140066d4a4,1.0,1.0,Liberal Partisi,0,959.7758330055512,0.0012004020000000002,"{""strategy"":""permutation_ensemble"",""permutations"":3,""scores"":{""xquad-tr-84c0e5879b5d"":0.9666666666666667,""xquad-tr-c8b68ce4b8fd"":0.33,""xquad-tr-ffe52435c3c7"":0.33,""xquad-tr-c84dc45a4483"":0.31333333333333335,""xquad-tr-61d21e7047fd"":0.26,""xquad-tr-4de586fed59c"":0.22,""xquad-tr-4ce3b039da5b"":0.049999999999999996,""xquad-tr-172516aff4b2"":0.04666666666666666,""xquad-tr-3dcc3bbc2c25"":0.03333333333333333,""xquad-tr-5e639bf17208"":0.030000000000000002,""xquad-tr-32f9b3f9058f"":0.03,""xquad-tr-4a841f83d10a"":0.03,""xquad-tr-ec8b393a2f7b"":0.02666666666666667,""xquad-tr-94078d72dd6e"":0.023333333333333334,""xquad-tr-b2be6da0eb69"":0.023333333333333334,""xquad-tr-817b27790c90"":0.02,""xquad-tr-4f05dd05be91"":0.02,""xquad-tr-3ef5f57c6f4b"":0.02,""xquad-tr-95526a3d3722"":0.016666666666666666,""xquad-tr-33a85f292858"":0.016666666666666666}}",,28581,1122,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.7e-07,17,493.8029170007212,0,real,True,test,,0.0,0,0.0,0,False
False,,,,S,xquad-tr-84c0e5879b5d|xquad-tr-868c6ec8815b|xquad-tr-3ef5f57c6f4b|xquad-tr-02d7ab96e83c|xquad-tr-172516aff4b2|xquad-tr-b2be6da0eb69|xquad-tr-28724ad8bf70|xquad-tr-4ce3b039da5b|xquad-tr-33a85f292858|xquad-tr-7208ece436ee|xquad-tr-07b450b99a51|xquad-tr-c84dc45a4483|xquad-tr-2d053c371ab3|xquad-tr-4f05dd05be91|xquad-tr-3dcc3bbc2c25|xquad-tr-2a13deb186bd|xquad-tr-f33ae3529e8d|xquad-tr-f3632c9a76b7|xquad-tr-37bb4f02ea52|xquad-tr-85c908dac685,,,,3944,xquad-tr-84c0e5879b5d|xquad-tr-02d7ab96e83c|xquad-tr-2a13deb186bd|xquad-tr-85c908dac685|xquad-tr-868c6ec8815b,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1108.177458998398,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.00119718,Victoria'nın kuzeybatı ve doğu bölgelerinde hangi parti en güçlüdür?,xquad-tr-570d28bdb3d812140066d4a5,1.0,1.0,Ulusal Partisi,0,625.7316669943975,0.001197,"{""strategy"":""permutation_ensemble"",""permutations"":3,""scores"":{""xquad-tr-84c0e5879b5d"":0.9733333333333333,""xquad-tr-02d7ab96e83c"":0.13666666666666666,""xquad-tr-2a13deb186bd"":0.13666666666666666,""xquad-tr-85c908dac685"":0.12,""xquad-tr-868c6ec8815b"":0.11666666666666665,""xquad-tr-7208ece436ee"":0.08,""xquad-tr-37bb4f02ea52"":0.07666666666666666,""xquad-tr-4ce3b039da5b"":0.043333333333333335,""xquad-tr-4f05dd05be91"":0.04,""xquad-tr-28724ad8bf70"":0.036666666666666674,""xquad-tr-3ef5f57c6f4b"":0.03,""xquad-tr-b2be6da0eb69"":0.03,""xquad-tr-c84dc45a4483"":0.02666666666666667,""xquad-tr-3dcc3bbc2c25"":0.02666666666666667,""xquad-tr-2d053c371ab3"":0.02333333333333333,""xquad-tr-07b450b99a51"":0.02,""xquad-tr-f3632c9a76b7"":0.02,""xquad-tr-33a85f292858"":0.016666666666666666,""xquad-tr-172516aff4b2"":0.013333333333333334,""xquad-tr-f33ae3529e8d"":0.013333333333333334}}",,28500,1122,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.8e-07,18,482.4457920040004,0,real,True,test,,0.0,0,0.0,0,False
False,,,,S,xquad-tr-868c6ec8815b|xquad-tr-408e1ceaefad|xquad-tr-84c0e5879b5d|xquad-tr-c8b68ce4b8fd|xquad-tr-af15e409c657|xquad-tr-4f05dd05be91|xquad-tr-07b450b99a51|xquad-tr-7208ece436ee|xquad-tr-b2be6da0eb69|xquad-tr-3ef5f57c6f4b|xquad-tr-c84dc45a4483|xquad-tr-e1a11a742b61|xquad-tr-28724ad8bf70|xquad-tr-2d053c371ab3|xquad-tr-4ce3b039da5b|xquad-tr-02d7ab96e83c|xquad-tr-00131885f61f|xquad-tr-1205a55bc8be|xquad-tr-1005ea8ca58f|xquad-tr-48519463137f,,,,4101,xquad-tr-868c6ec8815b|xquad-tr-07b450b99a51|xquad-tr-408e1ceaefad|xquad-tr-b2be6da0eb69|xquad-tr-02d7ab96e83c,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1236.396958003752,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.0012654119999999998,Victoria Parlamentosu'nu hangi belge oluşturmuştur?,xquad-tr-570d2f5bfed7b91900d45cd3,1.0,1.0,Victoria Anayasası Kanunu 1855,0,527.5037079991307,0.001265292,"{""strategy"":""permutation_ensemble"",""permutations"":3,""scores"":{""xquad-tr-868c6ec8815b"":0.68,""xquad-tr-07b450b99a51"":0.2833333333333333,""xquad-tr-408e1ceaefad"":0.2733333333333333,""xquad-tr-b2be6da0eb69"":0.26,""xquad-tr-02d7ab96e83c"":0.15333333333333332,""xquad-tr-af15e409c657"":0.12,""xquad-tr-4ce3b039da5b"":0.11666666666666665,""xquad-tr-4f05dd05be91"":0.07333333333333333,""xquad-tr-2d053c371ab3"":0.06666666666666667,""xquad-tr-28724ad8bf70"":0.06,""xquad-tr-1205a55bc8be"":0.056666666666666664,""xquad-tr-7208ece436ee"":0.05333333333333334,""xquad-tr-48519463137f"":0.05333333333333334,""xquad-tr-e1a11a742b61"":0.04666666666666667,""xquad-tr-00131885f61f"":0.04666666666666667,""xquad-tr-c84dc45a4483"":0.043333333333333335,""xquad-tr-c8b68ce4b8fd"":0.04,""xquad-tr-1005ea8ca58f"":0.04,""xquad-tr-3ef5f57c6f4b"":0.03333333333333333,""xquad-tr-84c0e5879b5d"":0.03}}",,30126,1122,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.2e-07,12,708.8932500046212,0,real,True,test,,0.0,0,0.0,0,False
False,,,,S,xquad-tr-3ef5f57c6f4b|xquad-tr-da0a49ac3dbf|xquad-tr-cc3cff2b6711|xquad-tr-515e520983bf|xquad-tr-1955dfb7dcf8|xquad-tr-1b252cecccf1|xquad-tr-07b450b99a51|xquad-tr-fc07a484dfcc|xquad-tr-f3632c9a76b7|xquad-tr-3549ea4088fa|xquad-tr-04c15ed36672|xquad-tr-09adcd67a6a7|xquad-tr-57db7183a0c4|xquad-tr-dfff3315b967|xquad-tr-50e788dec56f|xquad-tr-cf9d3c41c0ee|xquad-tr-1a02c22956bb|xquad-tr-33a85f292858|xquad-tr-d3201e523e0b|xquad-tr-3ecd8572f796,,,,3968,xquad-tr-3ef5f57c6f4b|xquad-tr-dfff3315b967|xquad-tr-09adcd67a6a7|xquad-tr-cc3cff2b6711|xquad-tr-07b450b99a51,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",0.0,0,1060.4943330108654,False,,0.0,,0.0,,,46.99645799701102,tr,1.0,1.0,1.0,1.0,0.0011152199999999999,Ford'un fabrikaları ne zaman kapanacak?,xquad-tr-570d3468b3d812140066d546,1.0,1.0,Ekim 2016,0,531.905124997138,0.0011151,"{""strategy"":""permutation_ensemble"",""permutations"":3,""scores"":{""xquad-tr-3ef5f57c6f4b"":0.8933333333333334,""xquad-tr-dfff3315b967"":0.3133333333333333,""xquad-tr-09adcd67a6a7"":0.2633333333333333,""xquad-tr-cc3cff2b6711"":0.22333333333333336,""xquad-tr-07b450b99a51"":0.20666666666666667,""xquad-tr-57db7183a0c4"":0.09999999999999999,""xquad-tr-da0a49ac3dbf"":0.049999999999999996,""xquad-tr-fc07a484dfcc"":0.043333333333333335,""xquad-tr-50e788dec56f"":0.043333333333333335,""xquad-tr-cf9d3c41c0ee"":0.043333333333333335,""xquad-tr-33a85f292858"":0.03666666666666667,""xquad-tr-d3201e523e0b"":0.03666666666666667,""xquad-tr-1955dfb7dcf8"":0.03333333333333333,""xquad-tr-f3632c9a76b7"":0.03,""xquad-tr-04c15ed36672"":0.03,""xquad-tr-3ecd8572f796"":0.03,""xquad-tr-3549ea4088fa"":0.02666666666666667,""xquad-tr-1a02c22956bb"":0.02666666666666667,""xquad-tr-515e520983bf"":0.023333333333333334,""xquad-tr-1b252cecccf1"":0.023333333333333334}}",,26550,1122,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.2e-07,12,528.5892080137273,0,real,True,test,,0.0,0,0.0,0,False
False,,,,S,xquad-tr-28724ad8bf70|xquad-tr-3ef5f57c6f4b|xquad-tr-868c6ec8815b|xquad-tr-84c0e5879b5d|xquad-tr-07b450b99a51|xquad-tr-7208ece436ee|xquad-tr-d3201e523e0b|xquad-tr-2d053c371ab3|xquad-tr-3dcc3bbc2c25|xquad-tr-02d7ab96e83c|xquad-tr-b2be6da0eb69|xquad-tr-6aaf26e70f3b|xquad-tr-4abaaaf8c66e|xquad-tr-86143d224c0c|xquad-tr-86491cd136e1|xquad-tr-340f1c764a20|xquad-tr-31d9fe1c67d8|xquad-tr-d1dc8f55bc69|xquad-tr-21a94d3066b1|xquad-tr-3f408f83fc7e,,,,4739,xquad-tr-28724ad8bf70|xquad-tr-31d9fe1c67d8|xquad-tr-86143d224c0c|xquad-tr-d3201e523e0b|xquad-tr-7208ece436ee,evidence|evidence|evidence|evidence|evidence,"[{},{},{},{},{}]",,,1182.484167002258,False,,0.0,,0.0,,,,tr,1.0,1.0,1.0,1.0,0.001202674,Victoria demir yolu hatlarının ray açıklığı nedir?,xquad-tr-570d47b8b3d812140066d62d,1.0,1.0,1.600 mm (5 ft 3 in) geniş hatlı demir yolu,0,660.8304580004187,0.0012025439999999998,"{""strategy"":""permutation_ensemble"",""permutations"":3,""scores"":{""xquad-tr-28724ad8bf70"":0.96,""xquad-tr-31d9fe1c67d8"":0.08,""xquad-tr-86143d224c0c"":0.06,""xquad-tr-d3201e523e0b"":0.056666666666666664,""xquad-tr-7208ece436ee"":0.049999999999999996,""xquad-tr-868c6ec8815b"":0.04666666666666667,""xquad-tr-2d053c371ab3"":0.043333333333333335,""xquad-tr-b2be6da0eb69"":0.043333333333333335,""xquad-tr-d1dc8f55bc69"":0.043333333333333335,""xquad-tr-02d7ab96e83c"":0.036666666666666674,""xquad-tr-4abaaaf8c66e"":0.03333333333333333,""xquad-tr-340f1c764a20"":0.03333333333333333,""xquad-tr-21a94d3066b1"":0.03333333333333333,""xquad-tr-3dcc3bbc2c25"":0.03,""xquad-tr-3ef5f57c6f4b"":0.02666666666666667,""xquad-tr-86491cd136e1"":0.02666666666666667,""xquad-tr-07b450b99a51"":0.023333333333333334,""xquad-tr-6aaf26e70f3b"":0.02,""xquad-tr-3f408f83fc7e"":0.02,""xquad-tr-84c0e5879b5d"":0.016666666666666666}}",,28632,1122,typesafe/jev-1.13,typesafe/jev-1.13-20260917,1.3e-07,13,521.6537090018392,0,real,True,test,,0.0,0,0.0,0,False
